customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Contas_Diarias,Faixa_Tempo,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos
4567-AKPIA,Permanência,Feminino,0,1,1,41,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Transfer (Automatic),109.1,4454.25,3.6213414634146344,3+a,108.64024390243902,0,5
4568-KNYWR,Permanência,Masculino,0,0,0,52,1,No,DSL,Yes,Yes,No,No,Yes,No,Two Year,1,Credit Card (Automatic),63.25,3342.45,2.1425961538461538,3+a,64.27788461538461,0,3
4568-TTZRT,Permanência,Masculino,0,0,0,9,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,20.4,181.8,0.6733333333333333,6-12m,20.200000000000003,0,0
4570-QHXHL,Permanência,Feminino,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,43.75,405.7,1.5025925925925925,6-12m,45.077777777777776,0,0
4572-DVCGN,Evasão,Feminino,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Bank Transfer (Automatic),80.25,846.0,2.82,6-12m,84.6,1,1
4573-JKNAE,Permanência,Masculino,0,0,1,12,1,No,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),19.35,212.3,0.5897222222222223,6-12m,17.691666666666666,0,0
4576-CSAJH,Evasão,Masculino,0,0,0,22,1,No,DSL,No,Yes,No,Yes,No,No,One Year,1,Credit Card (Automatic),55.15,1193.05,1.8076515151515151,1-2a,54.22954545454545,1,2
4578-PHJYZ,Permanência,Masculino,0,1,1,52,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One Year,1,Electronic Check,68.75,3482.85,2.2325961538461536,3+a,66.97788461538461,0,4
4580-TMHJU,Evasão,Feminino,0,1,1,43,1,No,DSL,No,No,No,No,Yes,No,Month-To-Month,0,Electronic Check,56.15,2499.3,1.9374418604651165,3+a,58.12325581395349,1,1
4581-LNWUM,Permanência,Feminino,0,0,0,13,0,No,DSL,No,No,Yes,No,Yes,Yes,Month-To-Month,0,Electronic Check,49.15,649.4,1.665128205128205,1-2a,49.95384615384615,0,3
4581-SSPWD,Evasão,Feminino,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,75.8,246.3,2.736666666666667,0-6m,82.10000000000001,1,0
4583-PARNH,Permanência,Masculino,1,1,0,16,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-To-Month,1,Electronic Check,91.55,1540.05,3.2084375,1-2a,96.253125,0,3
4584-LBNMK,Permanência,Masculino,1,1,0,45,1,Yes,No,No,No,No,No,No,No,One Year,0,Credit Card (Automatic),24.7,1174.35,0.8698888888888888,3+a,26.096666666666664,0,0
4585-HETAI,Evasão,Feminino,0,1,1,4,1,No,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,1,Electronic Check,73.75,325.45,2.712083333333333,0-6m,81.3625,1,1
4587-NUKOX,Evasão,Feminino,0,0,0,3,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-To-Month,1,Electronic Check,79.1,246.5,2.738888888888889,0-6m,82.16666666666667,1,2
4587-VVTOX,Evasão,Feminino,0,1,0,6,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,105.3,545.2,3.028888888888889,0-6m,90.86666666666667,1,4
4588-YBNIB,Evasão,Feminino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.6,19.6,0.6533333333333334,0-6m,19.6,1,0
4589-IUAJB,Permanência,Masculino,0,1,0,70,1,Yes,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),24.25,1724.15,0.8210238095238096,3+a,24.630714285714287,0,0
4592-IWTJI,Evasão,Feminino,0,1,1,3,0,No,DSL,Yes,No,No,No,No,No,Month-To-Month,0,Credit Card (Automatic),29.7,91.7,1.018888888888889,0-6m,30.566666666666666,1,1
4597-ELFTS,Evasão,Masculino,0,0,0,56,1,Yes,No,No,No,No,No,No,No,One Year,0,Electronic Check,24.9,1334.0,0.794047619047619,3+a,23.821428571428573,1,0
4597-NUCQV,Evasão,Masculino,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,101.25,2440.15,3.3890972222222224,1-2a,101.67291666666667,1,3
4598-XLKNJ,Evasão,Feminino,1,1,0,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,1,Electronic Check,98.5,2514.5,3.3526666666666665,2-3a,100.58,1,4
4598-ZADCK,Permanência,Feminino,0,0,0,53,0,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One Year,1,Electronic Check,53.6,2879.2,1.810817610062893,3+a,54.32452830188679,0,5
4603-JANFB,Evasão,Masculino,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,69.85,69.85,2.328333333333333,0-6m,69.85,1,0
4607-CHPCA,Evasão,Masculino,0,1,1,25,1,No,Fiber optic,No,No,No,No,Yes,Yes,One Year,1,Electronic Check,90.4,2178.6,2.9048,2-3a,87.14399999999999,1,2
4608-LCIMN,Permanência,Masculino,0,1,1,8,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Bank Transfer (Automatic),44.65,369.15,1.538125,6-12m,46.14375,0,0
4609-KNNWG,Permanência,Feminino,0,1,1,27,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.9,550.1,0.6791358024691359,2-3a,20.374074074074073,0,0
4611-ANLQC,Permanência,Feminino,0,1,0,60,0,No,DSL,Yes,Yes,Yes,No,No,Yes,One Year,0,Electronic Check,50.05,2911.5,1.6175,3+a,48.525,0,4
4612-SSVHJ,Permanência,Feminino,1,0,0,20,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,81.45,1671.6,2.786,1-2a,83.58,0,1
4612-THJBS,Evasão,Feminino,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One Year,1,Bank Transfer (Automatic),104.75,5510.65,3.2801488095238094,3+a,98.40446428571428,1,4
4614-NUVZD,Evasão,Feminino,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,81.1,81.1,2.703333333333333,0-6m,81.1,1,1
4615-PIVVU,Permanência,Feminino,0,0,0,42,1,No,DSL,No,No,Yes,Yes,No,Yes,Two Year,0,Credit Card (Automatic),66.5,2762.75,2.19265873015873,3+a,65.7797619047619,0,3
4616-EWBNJ,Permanência,Feminino,0,0,0,16,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),20.1,318.6,0.6637500000000001,1-2a,19.9125,0,0
4616-ULAOA,Permanência,Feminino,0,1,1,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),110.8,7245.9,3.7158461538461536,3+a,111.47538461538461,0,5
4619-EVPHY,Permanência,Feminino,1,1,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,One Year,1,Bank Transfer (Automatic),91.0,1859.5,3.0991666666666666,1-2a,92.975,0,2
4622-YNKIJ,Permanência,Masculino,0,0,0,33,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two Year,1,Electronic Check,88.95,3027.65,3.0582323232323234,2-3a,91.7469696969697,0,3
4623-ZKHLY,Permanência,Masculino,0,1,0,22,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),20.45,471.55,0.714469696969697,1-2a,21.43409090909091,0,0
4625-EWPTF,Evasão,Masculino,0,0,0,8,0,No,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,30.45,226.45,0.9435416666666666,6-12m,28.30625,1,1
4625-LAMOB,Permanência,Masculino,0,0,0,44,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),20.4,905.55,0.6860227272727273,3+a,20.580681818181816,0,0
4625-XMOYM,Permanência,Feminino,0,1,1,72,1,Yes,No,No,No,No,No,No,No,Two Year,1,Bank Transfer (Automatic),26.25,1988.05,0.9203935185185185,3+a,27.611805555555556,0,0
4626-GYCZP,Evasão,Masculino,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Electronic Check,93.85,635.6,3.026666666666667,6-12m,90.8,1,2
4626-OZDTJ,Permanência,Feminino,0,1,0,51,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One Year,1,Credit Card (Automatic),78.65,3950.85,2.582254901960784,3+a,77.46764705882353,0,4
4627-MIHJH,Permanência,Feminino,1,0,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),110.25,7467.55,3.607512077294686,3+a,108.22536231884058,0,5
4628-CTTLA,Evasão,Masculino,0,0,0,57,0,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,1,Electronic Check,39.3,2111.45,1.2347660818713448,3+a,37.04298245614035,1,2
4628-WQCQQ,Evasão,Masculino,0,0,1,35,1,No,Fiber optic,No,No,Yes,No,Yes,No,One Year,1,Electronic Check,85.15,3030.6,2.886285714285714,2-3a,86.58857142857143,1,2
4629-NRXKX,Evasão,Feminino,0,1,1,2,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,70.4,147.15,2.4525,0-6m,73.575,1,0
4631-OACRM,Evasão,Masculino,1,0,0,15,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,79.4,1156.1,2.569111111111111,1-2a,77.07333333333332,1,1
4632-PAOYU,Permanência,Masculino,0,1,1,22,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.95,433.5,0.6568181818181819,1-2a,19.704545454545453,0,0
4632-XJMEX,Permanência,Masculino,0,0,1,53,1,No,DSL,Yes,Yes,No,Yes,No,No,One Year,0,Credit Card (Automatic),62.85,3419.5,2.15062893081761,3+a,64.51886792452831,0,3
4633-MKHYU,Permanência,Feminino,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,1,Mailed Check,88.4,788.6,2.9207407407407406,6-12m,87.62222222222222,0,2
4634-JLRJT,Permanência,Feminino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,20.35,20.35,0.6783333333333333,0-6m,20.35,0,0
4635-EJYPD,Permanência,Masculino,0,1,1,32,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,18.95,613.95,0.63953125,2-3a,19.1859375,0,0
4636-JGAAI,Permanência,Masculino,0,1,0,34,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,0,Mailed Check,88.85,3000.25,2.941421568627451,2-3a,88.24264705882354,0,2
4636-OLWOE,Permanência,Masculino,0,0,1,54,1,No,DSL,No,Yes,Yes,Yes,No,No,One Year,1,Electronic Check,61.0,3283.05,2.026574074074074,3+a,60.797222222222224,0,3
4636-QRJKY,Evasão,Feminino,0,1,1,6,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,1,Electronic Check,80.5,502.85,2.7936111111111113,0-6m,83.80833333333334,1,1
4636-TVXVG,Permanência,Masculino,0,1,1,62,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),19.95,1244.8,0.6692473118279569,3+a,20.07741935483871,0,0
4640-UHDOS,Evasão,Feminino,0,1,1,13,1,No,DSL,No,No,No,No,No,Yes,Month-To-Month,0,Electronic Check,55.95,734.35,1.882948717948718,1-2a,56.48846153846154,1,1
4641-FROLU,Permanência,Feminino,0,1,1,30,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.3,602.9,0.6698888888888889,2-3a,20.096666666666668,0,0
4644-OBGFZ,Permanência,Masculino,0,1,1,55,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,19.5,1026.35,0.6220303030303029,3+a,18.66090909090909,0,0
4644-PIZRT,Permanência,Masculino,0,1,1,17,1,Yes,DSL,Yes,No,Yes,No,Yes,No,One Year,1,Bank Transfer (Automatic),70.35,1201.65,2.3561764705882355,1-2a,70.68529411764706,0,3
4646-QZXTF,Permanência,Feminino,0,1,0,7,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,0,Bank Transfer (Automatic),81.25,580.1,2.7623809523809526,6-12m,82.87142857142858,0,5
4647-MUZON,Permanência,Feminino,0,1,0,18,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,1,Credit Card (Automatic),95.95,1745.5,3.2324074074074076,1-2a,96.97222222222223,0,3
4647-XXZAM,Permanência,Feminino,0,1,1,6,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,45.5,285.2,1.5844444444444443,0-6m,47.53333333333333,0,0
4648-YPBTM,Permanência,Masculino,0,0,0,53,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two Year,1,Bank Transfer (Automatic),73.9,3958.25,2.4894654088050316,3+a,74.68396226415095,0,4
4652-NNHNY,Evasão,Masculino,0,1,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),73.85,1284.2,2.6754166666666666,1-2a,80.2625,1,0
4652-ODEVH,Permanência,Masculino,0,1,1,45,1,Yes,No,No,No,No,No,No,No,Two Year,0,Mailed Check,24.45,1088.25,0.8061111111111111,3+a,24.183333333333334,0,0
4654-DLAMQ,Permanência,Feminino,1,1,0,64,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One Year,0,Bank Transfer (Automatic),97.0,6430.9,3.349427083333333,3+a,100.4828125,0,4
4654-GGUII,Permanência,Feminino,0,0,0,18,0,No,DSL,Yes,Yes,No,Yes,No,No,One Year,1,Mailed Check,40.2,711.95,1.3184259259259261,1-2a,39.55277777777778,0,3
4654-ULTTN,Permanência,Masculino,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two Year,1,Credit Card (Automatic),74.8,5315.8,2.5313333333333334,3+a,75.94,0,4
4656-CAURT,Permanência,Masculino,0,0,0,69,1,Yes,No,No,No,No,No,No,No,Two Year,0,Bank Transfer (Automatic),23.95,1713.1,0.8275845410628019,3+a,24.827536231884057,0,0
4657-FWVFY,Permanência,Feminino,0,1,1,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,1,Credit Card (Automatic),96.35,3915.4,3.2628333333333335,3+a,97.885,0,3
4658-HCOHW,Evasão,Feminino,0,1,1,21,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,1,Electronic Check,102.8,2110.15,3.3494444444444444,1-2a,100.48333333333333,1,5
4659-NZRUF,Evasão,Feminino,0,0,0,19,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-To-Month,1,Electronic Check,95.15,1789.25,3.1390350877192983,1-2a,94.17105263157895,1,3
4660-IRIBM,Permanência,Masculino,0,1,1,18,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-To-Month,1,Mailed Check,87.9,1500.5,2.778703703703704,1-2a,83.36111111111111,0,3
4661-NJEUX,Permanência,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,20.05,20.05,0.6683333333333333,0-6m,20.05,0,0
4662-EKDPQ,Evasão,Masculino,0,0,0,2,1,Yes,DSL,No,No,No,No,No,Yes,Month-To-Month,0,Bank Transfer (Automatic),62.05,118.3,1.9716666666666667,0-6m,59.15,1,1
4664-NJCMS,Permanência,Feminino,0,1,0,33,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Bank Transfer (Automatic),59.55,2016.3,2.0366666666666666,2-3a,61.1,0,5
4667-OHGKG,Evasão,Masculino,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,19.3,19.3,0.6433333333333333,0-6m,19.3,1,0
4667-QONEA,Permanência,Feminino,1,1,1,60,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,1,Credit Card (Automatic),74.85,4456.35,2.47575,3+a,74.27250000000001,0,5
4670-TABXH,Permanência,Masculino,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),109.75,7758.9,3.592083333333333,3+a,107.76249999999999,0,5
4671-LXRDQ,Evasão,Masculino,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Mailed Check,45.0,96.45,1.6075000000000002,0-6m,48.225,1,0
4671-VJLCL,Permanência,Feminino,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two Year,1,Credit Card (Automatic),79.85,4861.45,2.572195767195767,3+a,77.16587301587302,0,5
4672-FOTSD,Permanência,Masculino,0,0,0,12,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-To-Month,1,Electronic Check,67.25,832.3,2.3119444444444444,6-12m,69.35833333333333,0,3
4673-KKSLS,Permanência,Feminino,0,0,0,31,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-To-Month,0,Electronic Check,87.6,2724.25,2.929301075268817,2-3a,87.87903225806451,0,3
4674-HGNUA,Permanência,Masculino,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),89.9,6457.15,3.031525821596244,3+a,90.94577464788732,0,6
4676-MQUEA,Permanência,Masculino,1,1,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One Year,1,Bank Transfer (Automatic),101.9,5265.5,3.5103333333333335,3+a,105.31,0,4
4676-WLUHT,Permanência,Masculino,0,0,0,54,0,No,DSL,Yes,Yes,No,No,No,Yes,Two Year,0,Bank Transfer (Automatic),46.2,2431.95,1.5012037037037036,3+a,45.036111111111104,0,3
4678-DVQEO,Evasão,Feminino,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-To-Month,1,Electronic Check,52.2,52.2,1.74,0-6m,52.2,1,1
4680-KUTAJ,Permanência,Feminino,1,0,0,11,1,Yes,DSL,Yes,No,No,No,No,No,Month-To-Month,1,Electronic Check,55.6,580.8,1.7599999999999998,6-12m,52.8,0,1
4682-BLBUC,Permanência,Masculino,0,1,0,44,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One Year,1,Electronic Check,70.95,3250.45,2.462462121212121,3+a,73.87386363636364,0,4
4683-WYDOU,Permanência,Masculino,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two Year,1,Bank Transfer (Automatic),107.6,6912.7,3.716505376344086,3+a,111.49516129032257,0,4
4685-ERGHK,Permanência,Masculino,0,0,0,57,1,Yes,Fiber optic,No,No,No,No,Yes,No,One Year,1,Electronic Check,86.9,4939.25,2.888450292397661,3+a,86.65350877192982,0,1
4685-TFLLS,Permanência,Masculino,0,1,1,18,1,No,No,No,No,No,No,No,No,One Year,0,Bank Transfer (Automatic),19.8,342.3,0.633888888888889,1-2a,19.016666666666666,0,0
4686-GEFRM,Permanência,Masculino,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two Year,1,Bank Transfer (Automatic),98.7,6858.9,3.266142857142857,3+a,97.9842857142857,0,4
4686-UXDML,Permanência,Feminino,0,0,0,21,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,1,Credit Card (Automatic),99.85,1992.55,3.162777777777778,1-2a,94.88333333333333,0,3
4690-LLKUA,Evasão,Masculino,1,0,0,17,1,No,DSL,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,45.05,770.6,1.5109803921568628,1-2a,45.32941176470588,1,0
4690-PKDQG,Permanência,Feminino,1,1,0,42,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,1,Electronic Check,95.55,3930.6,3.1195238095238094,3+a,93.58571428571429,0,3
4692-NNQRU,Permanência,Feminino,0,1,0,21,1,No,Fiber optic,No,No,Yes,Yes,No,No,One Year,0,Electronic Check,79.2,1742.45,2.765793650793651,1-2a,82.97380952380952,0,2
4693-VWVBO,Permanência,Feminino,0,0,0,3,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,19.55,61.05,0.6783333333333333,0-6m,20.349999999999998,0,0
4694-PHWFW,Permanência,Feminino,0,0,1,8,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.95,170.9,0.7120833333333334,6-12m,21.3625,0,0
4695-VADHF,Evasão,Masculino,0,1,1,18,1,No,DSL,No,No,Yes,No,No,Yes,Month-To-Month,0,Electronic Check,57.45,990.85,1.8349074074074074,1-2a,55.047222222222224,1,2
4695-WJZUE,Evasão,Feminino,1,0,0,2,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,1,Electronic Check,88.55,179.25,2.9875,0-6m,89.625,1,2
4697-LUPSU,Permanência,Masculino,0,1,1,2,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,20.2,34.75,0.5791666666666667,0-6m,17.375,0,0
4698-KVLLG,Permanência,Feminino,1,0,0,51,1,No,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),19.6,967.9,0.6326143790849673,3+a,18.978431372549018,0,0
4700-UBQMV,Permanência,Masculino,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One Year,1,Bank Transfer (Automatic),75.9,1549.75,2.459920634920635,1-2a,73.79761904761905,0,3
4701-AHWMW,Evasão,Masculino,0,1,0,55,0,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-To-Month,1,Bank Transfer (Automatic),54.55,2978.3,1.8050303030303032,3+a,54.150909090909096,1,4
4701-LKOZD,Permanência,Feminino,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),89.75,6367.2,3.032,3+a,90.96,0,6
4701-MLJPN,Evasão,Masculino,0,0,0,31,1,No,DSL,No,No,Yes,Yes,No,No,Month-To-Month,1,Electronic Check,55.25,1715.65,1.8447849462365593,2-3a,55.343548387096774,1,2
4702-HDRKD,Permanência,Masculino,0,0,0,67,0,No,DSL,Yes,No,Yes,Yes,Yes,No,One Year,1,Bank Transfer (Automatic),49.35,3321.35,1.652412935323383,3+a,49.57238805970149,0,4
4702-IOQDC,Evasão,Feminino,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,70.1,70.1,2.3366666666666664,0-6m,70.1,1,0
4703-MQYKT,Permanência,Masculino,0,0,0,21,1,No,No,No,No,No,No,No,No,Two Year,0,Mailed Check,19.6,390.4,0.6196825396825396,1-2a,18.59047619047619,0,0
4704-ERYFC,Evasão,Feminino,0,1,0,22,1,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,1,Electronic Check,69.25,1554.0,2.3545454545454545,1-2a,70.63636363636364,1,0
4706-AXVKM,Evasão,Feminino,1,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Credit Card (Automatic),84.8,906.85,2.748030303030303,6-12m,82.44090909090909,1,1
4706-DGAHW,Permanência,Masculino,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,45.2,45.2,1.5066666666666668,0-6m,45.2,0,0
4707-MAXGU,Permanência,Masculino,0,1,0,72,1,Yes,No,No,No,No,No,No,No,Two Year,0,Credit Card (Automatic),25.85,1872.2,0.8667592592592592,3+a,26.00277777777778,0,0
4707-YNOQA,Permanência,Feminino,0,1,1,34,1,Yes,No,No,No,No,No,No,No,One Year,1,Credit Card (Automatic),25.6,917.15,0.8991666666666667,2-3a,26.974999999999998,0,0
4709-LKHYG,Permanência,Feminino,0,1,1,29,1,No,No,No,No,No,No,No,No,One Year,0,Electronic Check,20.0,540.05,0.6207471264367815,2-3a,18.622413793103448,0,0
4710-FDUIZ,Evasão,Masculino,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One Year,0,Credit Card (Automatic),100.3,5614.45,3.3419345238095235,3+a,100.25803571428571,1,3
4710-NKCAW,Permanência,Masculino,0,1,1,5,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-To-Month,0,Credit Card (Automatic),64.4,316.9,2.1126666666666667,0-6m,63.379999999999995,0,3
4712-AUQZO,Permanência,Masculino,0,0,0,18,0,No,DSL,Yes,No,Yes,No,No,No,Month-To-Month,0,Mailed Check,33.6,550.35,1.0191666666666668,1-2a,30.575000000000003,0,2
4712-UYOOI,Permanência,Feminino,0,1,1,20,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,20.0,417.65,0.6960833333333333,1-2a,20.8825,0,0
4713-LZDRV,Evasão,Feminino,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,1,Electronic Check,79.6,195.05,3.2508333333333335,0-6m,97.525,1,1
4713-ZBURT,Permanência,Masculino,0,0,1,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two Year,0,Bank Transfer (Automatic),99.7,4634.35,3.432851851851852,3+a,102.98555555555556,0,3
4716-HHKQH,Permanência,Masculino,1,1,0,20,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,0,Electronic Check,107.05,2172.05,3.6200833333333335,1-2a,108.6025,0,4
4716-MRVEN,Permanência,Feminino,0,0,0,29,1,No,No,No,No,No,No,No,No,One Year,0,Mailed Check,20.0,599.3,0.6888505747126437,2-3a,20.66551724137931,0,0
4717-GHADL,Permanência,Feminino,0,0,0,50,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,1,Mailed Check,79.6,4024.2,2.6828,3+a,80.484,0,4
4718-DHSMV,Permanência,Feminino,0,0,0,11,0,No,DSL,No,No,No,No,Yes,No,Month-To-Month,1,Mailed Check,35.8,363.15,1.1004545454545454,6-12m,33.01363636363636,0,1
4718-WXBGI,Permanência,Masculino,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card (Automatic),91.95,6614.9,3.0624537037037034,3+a,91.8736111111111,0,6
4719-UMSIY,Permanência,Masculino,0,0,1,6,1,No,No,No,No,No,No,No,No,Month-To-Month,0,Mailed Check,19.65,100.9,0.5605555555555556,0-6m,16.816666666666666,0,0
4720-VSTSI,Evasão,Feminino,0,0,0,44,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-To-Month,1,Bank Transfer (Automatic),84.8,3862.55,2.9261742424242425,3+a,87.78522727272728,1,2
4723-BEGSG,Permanência,Masculino,0,1,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Credit Card (Automatic),86.65,6094.25,2.821412037037037,3+a,84.64236111111111,0,5
4724-WXVWF,Permanência,Masculino,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-To-Month,1,Electronic Check,95.4,4445.3,3.087013888888889,3+a,92.61041666666667,0,3
4726-DLWQN,Permanência,Masculino,1,0,0,50,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-To-Month,1,Bank Transfer (Automatic),70.35,3454.6,2.3030666666666666,3+a,69.092,0,3
4727-MCYZG,Permanência,Masculino,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-To-Month,0,Mailed Check,55.55,55.55,1.8516666666666666,0-6m,55.55,0,1
4729-XKASR,Evasão,Masculino,0,0,1,1,0,No,DSL,No,No,No,No,No,No,Month-To-Month,0,Electronic Check,24.75,24.75,0.825,0-6m,24.75,1,0
